ts_wall,ts_mono,experiment_id,client_id,round,phase,description,measurement_scope,note,loss,accuracy,precision,recall,f1_score,src_ip,dst_ip,server_host,server_port,weight_hash,selected_for_round,upload_success,num_examples,exception,phase_start,phase_end,phase_duration_s,fit_duration_s,upload_duration_s,grpc_error_count,retry_count,disconnect_count
2026-07-17T12:43:06.902,234557.1374287,exp_20260717_124206,4,1,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784306586.9026093,1784306586.9030395,0.00043010711669921875,,,0,0,0
2026-07-17T12:43:06.904,234557.1398707,exp_20260717_124206,4,1,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.8773208856582642,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784306586.9050252,1784306588.4779108,1.572885513305664,1.572885513305664,,0,0,0
2026-07-17T12:43:08.478,234558.7139112,exp_20260717_124206,4,1,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,6c2888a27e85d25a7ec66a6f287c01199d87de27777c27789b4fdff4518edd1b,1,1,,,1784306588.4791036,1784306588.579669,0.10056543350219727,,0.10056543350219727,0,0,0
2026-07-17T12:43:11.218,234561.4533365,exp_20260717_124206,4,2,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784306591.2188702,1784306591.2201986,0.0013284683227539062,,,0,0,0
2026-07-17T12:43:11.221,234561.4567156,exp_20260717_124206,4,2,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.920063555240631,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784306591.2219157,1784306591.5223947,0.3004789352416992,0.3004789352416992,,0,0,0
2026-07-17T12:43:11.523,234561.7583331,exp_20260717_124206,4,2,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,b247f9471f032f12177cbbb939809fe14d901b68dd5029eb145b2fd7bf346b3f,1,1,,,1784306591.5235546,1784306591.6237822,0.10022759437561035,,0.10022759437561035,0,0,0
2026-07-17T12:43:13.213,234563.4482383,exp_20260717_124206,4,3,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784306593.213724,1784306593.214229,0.0005052089691162109,,,0,0,0
2026-07-17T12:43:13.215,234563.4502154,exp_20260717_124206,4,3,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.8294827342033386,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784306593.215464,1784306593.5115058,0.29604172706604004,0.29604172706604004,,0,0,0
2026-07-17T12:43:13.512,234563.7475613,exp_20260717_124206,4,3,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,254df2e8548211b28dcd39cf6883f12af618d483cf3d85c7ac871c2cbbf19d32,1,1,,,1784306593.5127776,1784306593.612955,0.10017752647399902,,0.10017752647399902,0,0,0
2026-07-17T12:43:15.157,234565.3929499,exp_20260717_124206,4,4,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784306595.1585913,1784306595.1596832,0.0010919570922851562,,,0,0,0
