ts_wall,ts_mono,experiment_id,client_id,round,phase,description,measurement_scope,note,loss,accuracy,precision,recall,f1_score,src_ip,dst_ip,server_host,server_port,weight_hash,selected_for_round,upload_success,num_examples,exception,phase_start,phase_end,phase_duration_s,fit_duration_s,upload_duration_s,grpc_error_count,retry_count,disconnect_count
2026-07-17T16:44:04.663,249014.8229636,exp_20260717_164355,4,1,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784321044.6641107,1784321044.6657057,0.0015950202941894531,,,0,0,0
2026-07-17T16:44:04.668,249014.8279187,exp_20260717_164355,4,1,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.843640148639679,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784321044.6685946,1784321046.192513,1.5239183902740479,1.5239183902740479,,0,0,0
2026-07-17T16:44:06.193,249016.3528148,exp_20260717_164355,4,1,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,b2d14405623f073e6ac429bde91d20c25df5c78ba458d720d3b68b6c7353e688,1,1,,,1784321046.193475,1784321046.2937448,0.10026979446411133,,0.10026979446411133,0,0,0
2026-07-17T16:44:10.002,249020.1624871,exp_20260717_164355,4,2,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784321050.0033803,1784321050.0037503,0.000370025634765625,,,0,0,0
2026-07-17T16:44:10.004,249020.1640544,exp_20260717_164355,4,2,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.879542350769043,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784321050.0047016,1784321050.3179712,0.31326961517333984,0.31326961517333984,,0,0,0
2026-07-17T16:44:10.318,249020.4784321,exp_20260717_164355,4,2,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,450a9514b6ca9a28d04e6d21fa1d49691d7d6c34b3e30957ae1cdd0fcd748ed2,1,1,,,1784321050.3191783,1784321050.4195457,0.10036730766296387,,0.10036730766296387,0,0,0
2026-07-17T16:44:12.041,249022.201331,exp_20260717_164355,4,3,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784321052.0420766,1784321052.0424223,0.0003457069396972656,,,0,0,0
2026-07-17T16:44:12.043,249022.2027495,exp_20260717_164355,4,3,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.8907901048660278,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784321052.0434783,1784321052.344252,0.30077385902404785,0.30077385902404785,,0,0,0
2026-07-17T16:44:12.345,249022.5045162,exp_20260717_164355,4,3,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,d04ba84edac7f918c3611b0db40038717bb418409b4877138f5d92f18e71060e,1,1,,,1784321052.3452604,1784321052.445573,0.10031270980834961,,0.10031270980834961,0,0,0
2026-07-17T16:44:14.001,249024.1613033,exp_20260717_164355,4,4,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784321054.0022805,1784321054.0033295,0.001049041748046875,,,0,0,0
