ts_wall,ts_mono,experiment_id,client_id,round,phase,description,measurement_scope,note,loss,accuracy,precision,recall,f1_score,src_ip,dst_ip,server_host,server_port,weight_hash,selected_for_round,upload_success,num_examples,exception,phase_start,phase_end,phase_duration_s,fit_duration_s,upload_duration_s,grpc_error_count,retry_count,disconnect_count
2026-07-17T13:23:55.648,237005.8727253,exp_20260717_132301,4,1,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784309035.6484509,1784309035.648928,0.00047707557678222656,,,0,0,0
2026-07-17T13:23:55.650,237005.8747048,exp_20260717_132301,4,1,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.84541654586792,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784309035.6504161,1784309037.1893773,1.5389611721038818,1.5389611721038818,,0,0,0
2026-07-17T13:23:57.190,237007.414817,exp_20260717_132301,4,1,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,4bd85ea5629dc4a3e728f0136bf47571d5cfdd5c6331f0ec65730f0b8dea060a,1,1,,,1784309037.190561,1784309037.2911751,0.10061407089233398,,0.10061407089233398,0,0,0
2026-07-17T13:23:59.882,237010.1071786,exp_20260717_132301,4,2,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784309039.8832176,1784309039.8844578,0.0012402534484863281,,,0,0,0
2026-07-17T13:23:59.885,237010.1101553,exp_20260717_132301,4,2,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.8701732754707336,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784309039.8859477,1784309040.1766865,0.2907388210296631,0.2907388210296631,,0,0,0
2026-07-17T13:24:00.177,237010.4022224,exp_20260717_132301,4,2,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,2767e19a96d6a757882d9844fb7f7192a196fd89af4a3ed0d521557711fdf8c6,1,1,,,1784309040.1779604,1784309040.278502,0.10054159164428711,,0.10054159164428711,0,0,0
2026-07-17T13:24:01.769,237011.9934556,exp_20260717_132301,4,3,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784309041.7695694,1784309041.7706654,0.0010960102081298828,,,0,0,0
2026-07-17T13:24:01.772,237011.9966817,exp_20260717_132301,4,3,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.897316813468933,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784309041.772449,1784309042.0676584,0.2952094078063965,0.2952094078063965,,0,0,0
2026-07-17T13:24:02.068,237012.2930917,exp_20260717_132301,4,3,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,e383ee06d0768f11320fc1225750fd07b7bdb4cde887e10d44e5cb9579378fcd,1,1,,,1784309042.068856,1784309042.1695228,0.10066676139831543,,0.10066676139831543,0,0,0
2026-07-17T13:24:03.841,237014.065919,exp_20260717_132301,4,4,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784309043.8419368,1784309043.8431878,0.0012509822845458984,,,0,0,0
2026-07-17T13:24:03.844,237014.0693806,exp_20260717_132301,4,4,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.9002756476402283,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784309043.845168,1784309044.1381924,0.29302430152893066,0.29302430152893066,,0,0,0
2026-07-17T13:24:04.139,237014.3636806,exp_20260717_132301,4,4,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,96eb4080b2f00ddbad06f0f84c7236fb3e46f28badabad436443e73b0eb57677,1,1,,,1784309044.1394317,1784309044.2399383,0.10050654411315918,,0.10050654411315918,0,0,0
2026-07-17T13:24:06.021,237016.2457971,exp_20260717_132301,4,5,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784309046.0218337,1784309046.022447,0.0006134510040283203,,,0,0,0
2026-07-17T13:24:06.023,237016.2478385,exp_20260717_132301,4,5,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.8841899037361145,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784309046.0236094,1784309046.3101413,0.286531925201416,0.286531925201416,,0,0,0
2026-07-17T13:24:06.311,237016.5355176,exp_20260717_132301,4,5,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,03d5ecd86accdcd0725dcea9b854d41692c65aa85c6da5c9fd69873674b5d9d4,1,1,,,1784309046.3112428,1784309046.4113917,0.10014891624450684,,0.10014891624450684,0,0,0
2026-07-17T13:24:08.156,237018.3806238,exp_20260717_132301,4,6,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784309048.1568267,1784309048.1579163,0.0010895729064941406,,,0,0,0
2026-07-17T13:24:08.159,237018.3839018,exp_20260717_132301,4,6,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.91310316324234,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784309048.15968,1784309048.4554749,0.2957949638366699,0.2957949638366699,,0,0,0
2026-07-17T13:24:08.456,237018.6807542,exp_20260717_132301,4,6,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,234f1930567e791cf2eb20ba6c30bc755d8b7d77a4391db3b6f57baf665e39c1,1,1,,,1784309048.4565318,1784309048.5568476,0.10031580924987793,,0.10031580924987793,0,0,0
2026-07-17T13:24:10.212,237020.4372754,exp_20260717_132301,4,7,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784309050.2134094,1784309050.213891,0.00048160552978515625,,,0,0,0
2026-07-17T13:24:10.215,237020.4394483,exp_20260717_132301,4,7,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.8585159182548523,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784309050.2152069,1784309050.5094576,0.2942507266998291,0.2942507266998291,,0,0,0
2026-07-17T13:24:10.510,237020.7346823,exp_20260717_132301,4,7,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,cb39aff23de8fa02fcdfd706c00d7e3c23eee3fb7316195b18aa1ac6d8d6d091,1,1,,,1784309050.5104375,1784309050.610664,0.10022640228271484,,0.10022640228271484,0,0,0
2026-07-17T13:24:12.154,237022.3793364,exp_20260717_132301,4,8,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784309052.155115,1784309052.155477,0.00036215782165527344,,,0,0,0
2026-07-17T13:24:12.156,237022.3814028,exp_20260717_132301,4,8,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",2.0003418922424316,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784309052.1572058,1784309052.4575605,0.3003547191619873,0.3003547191619873,,0,0,0
2026-07-17T13:24:12.458,237022.6829032,exp_20260717_132301,4,8,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,aa065767b602b2691b50dd250b2056c9db6dde91a37ff6cc55a157eddc0311fc,1,1,,,1784309052.458689,1784309052.558866,0.10017704963684082,,0.10017704963684082,0,0,0
2026-07-17T13:24:14.489,237024.7136746,exp_20260717_132301,4,9,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784309054.4898853,1784309054.491072,0.0011866092681884766,,,0,0,0
2026-07-17T13:24:14.492,237024.7170084,exp_20260717_132301,4,9,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",2.2385966777801514,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784309054.4928095,1784309054.7854424,0.2926328182220459,0.2926328182220459,,0,0,0
2026-07-17T13:24:14.786,237025.0110371,exp_20260717_132301,4,9,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,e4f16551836c60118ceed735174793e67cd82fff0d53fc9cec6d7c62e8ef8b09,1,1,,,1784309054.7869356,1784309054.8875968,0.1006612777709961,,0.1006612777709961,0,0,0
2026-07-17T13:24:16.445,237026.6696494,exp_20260717_132301,4,10,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784309056.4454768,1784309056.4458828,0.00040602684020996094,,,0,0,0
2026-07-17T13:24:16.447,237026.671699,exp_20260717_132301,4,10,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",2.159244179725647,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784309056.447509,1784309056.7345595,0.2870504856109619,0.2870504856109619,,0,0,0
2026-07-17T13:24:16.735,237026.9597405,exp_20260717_132301,4,10,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,d4ed1e0048d283b071c4687d56eaf2c8bfb9d39ef303006216dbc34e24bcee36,1,1,,,1784309056.7355907,1784309056.8359113,0.10032057762145996,,0.10032057762145996,0,0,0
2026-07-17T13:24:18.459,237028.6835034,exp_20260717_132301,4,11,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784309058.4593546,1784309058.4598339,0.0004792213439941406,,,0,0,0
2026-07-17T13:24:18.461,237028.6857081,exp_20260717_132301,4,11,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7181118726730347,0.015625,0.28125,0.015625,0.029605263157894735,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784309058.4615166,1784309058.7563715,0.29485487937927246,0.29485487937927246,,0,0,0
2026-07-17T13:24:18.757,237028.9817016,exp_20260717_132301,4,11,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,defbc22b3378e852d84d305ad6a3f609017370ffd33ce66ea5efb7e7df958f4d,1,1,,,1784309058.7574892,1784309058.8577533,0.10026407241821289,,0.10026407241821289,0,0,0
2026-07-17T13:24:20.531,237030.7561738,exp_20260717_132301,4,12,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784309060.532287,1784309060.5333745,0.0010876655578613281,,,0,0,0
2026-07-17T13:24:20.535,237030.7597811,exp_20260717_132301,4,12,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7028095722198486,0.015625,0.28125,0.015625,0.029605263157894735,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784309060.5356083,1784309060.8269863,0.2913780212402344,0.2913780212402344,,0,0,0
2026-07-17T13:24:20.827,237031.0523332,exp_20260717_132301,4,12,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,b4ca177081ab0d86db3600e5b89b4ce0bbf79bd63244478010e753b4cafdbfd7,1,1,,,1784309060.828164,1784309060.9284687,0.10030460357666016,,0.10030460357666016,0,0,0
2026-07-17T13:24:22.478,237032.7023658,exp_20260717_132301,4,13,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784309062.478165,1784309062.4784703,0.00030541419982910156,,,0,0,0
2026-07-17T13:24:22.479,237032.7038305,exp_20260717_132301,4,13,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7865360975265503,0.015625,0.28125,0.015625,0.029605263157894735,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784309062.4798238,1784309062.7870061,0.30718231201171875,0.30718231201171875,,0,0,0
2026-07-17T13:24:22.788,237033.0124096,exp_20260717_132301,4,13,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,53edc100c5b9c450c3b5a84c7e1074b6fa9b40b0f5c54877ae57224898368cc6,1,1,,,1784309062.7882338,1784309062.8888845,0.10065078735351562,,0.10065078735351562,0,0,0
2026-07-17T13:24:24.569,237034.7938094,exp_20260717_132301,4,14,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784309064.5697105,1784309064.570013,0.0003025531768798828,,,0,0,0
2026-07-17T13:24:24.570,237034.7953622,exp_20260717_132301,4,14,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7128932476043701,0.015625,0.28125,0.015625,0.029605263157894735,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784309064.571399,1784309064.869021,0.2976219654083252,0.2976219654083252,,0,0,0
2026-07-17T13:24:24.870,237035.0943717,exp_20260717_132301,4,14,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,8431bb263a0757cd23768c66620531a18adf26d1d1631e4f6aef7260a5f17418,1,1,,,1784309064.870218,1784309064.9705896,0.1003715991973877,,0.1003715991973877,0,0,0
2026-07-17T13:24:26.682,237036.9069037,exp_20260717_132301,4,15,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784309066.6827538,1784309066.6831353,0.0003814697265625,,,0,0,0
2026-07-17T13:24:26.684,237036.9090453,exp_20260717_132301,4,15,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7104466557502747,0.015625,0.28125,0.015625,0.029605263157894735,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784309066.6849456,1784309066.9781168,0.2931711673736572,0.2931711673736572,,0,0,0
2026-07-17T13:24:26.979,237037.2034176,exp_20260717_132301,4,15,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,7f8f93d3437e2f916364fe5e56954f2e15916c49ff7f331ab618d9350a42671a,1,1,,,1784309066.9792879,1784309067.0798662,0.10057830810546875,,0.10057830810546875,0,0,0
