ts_wall,ts_mono,experiment_id,client_id,round,phase,description,measurement_scope,note,loss,accuracy,precision,recall,f1_score,src_ip,dst_ip,server_host,server_port,weight_hash,selected_for_round,upload_success,num_examples,exception,phase_start,phase_end,phase_duration_s,fit_duration_s,upload_duration_s,grpc_error_count,retry_count,disconnect_count
2026-07-17T11:42:58.848,230949.098816,exp_20260717_114154,4,1,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784302978.8485026,1784302978.8490357,0.0005331039428710938,,,0,0,0
2026-07-17T11:42:58.858,230949.1085444,exp_20260717_114154,4,1,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7957525849342346,0.015625,0.02556818181818182,0.015625,0.01939655172413793,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784302978.8583105,1784302985.2412217,6.382911205291748,6.382911205291748,,0,0,0
2026-07-17T11:43:05.242,230955.4924849,exp_20260717_114154,4,1,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,8d245562040f901e43090c19129beb3dd9319a8ab187b92e2441bfbbb3dc0c48,1,1,,,1784302985.242214,1784302985.3424652,0.1002511978149414,,0.1002511978149414,0,0,0
2026-07-17T11:43:05.878,230956.1291693,exp_20260717_114154,4,2,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784302985.8788402,1784302985.8791106,0.0002703666687011719,,,0,0,0
2026-07-17T11:43:05.879,230956.1304271,exp_20260717_114154,4,2,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.8591901659965515,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784302985.8802884,1784302986.1805983,0.3003098964691162,0.3003098964691162,,0,0,0
2026-07-17T11:43:06.181,230956.4319424,exp_20260717_114154,4,2,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,1a901f604181a50466ee6b9412a216b073a1d708a8fe0462d39584cd7b4978a3,1,1,,,1784302986.1816187,1784302986.28196,0.1003413200378418,,0.1003413200378418,0,0,0
2026-07-17T11:43:07.771,230958.0219052,exp_20260717_114154,4,3,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784302987.7720244,1784302987.772991,0.0009665489196777344,,,0,0,0
2026-07-17T11:43:07.775,230958.0255976,exp_20260717_114154,4,3,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.8049383163452148,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784302987.775392,1784302988.066068,0.2906758785247803,0.2906758785247803,,0,0,0
2026-07-17T11:43:08.067,230958.3175681,exp_20260717_114154,4,3,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,2b8bc4bf290f35adeefd16460cdb88cbb718854954d0a12eb637239821872f56,1,1,,,1784302988.067275,1784302988.1679068,0.1006317138671875,,0.1006317138671875,0,0,0
2026-07-17T11:43:09.595,230959.8460999,exp_20260717_114154,4,4,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784302989.5958228,1784302989.5960917,0.0002689361572265625,,,0,0,0
