ts_wall,ts_mono,experiment_id,client_id,round,phase,description,measurement_scope,note,loss,accuracy,precision,recall,f1_score,src_ip,dst_ip,server_host,server_port,weight_hash,selected_for_round,upload_success,num_examples,exception,phase_start,phase_end,phase_duration_s,fit_duration_s,upload_duration_s,grpc_error_count,retry_count,disconnect_count
2026-07-17T17:30:45.345,251815.4928247,exp_20260717_173036,4,1,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784323845.3455362,1784323845.3460853,0.0005490779876708984,,,0,0,0
2026-07-17T17:30:45.354,251815.5022953,exp_20260717_173036,4,1,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7679719924926758,0.28125,0.0791015625,0.28125,0.12347560975609756,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784323845.3550127,1784323846.8842885,1.529275894165039,1.529275894165039,,0,0,0
2026-07-17T17:30:46.885,251817.0324758,exp_20260717_173036,4,1,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,4f23ce4ebc78ccf6bad794a0422d3b705ed52eb045e21e7ac8a0202da78c6426,1,1,,,1784323846.8851886,1784323846.9854078,0.1002192497253418,,0.1002192497253418,0,0,0
2026-07-17T17:30:50.546,251820.6940756,exp_20260717_173036,4,2,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784323850.5467784,1784323850.547078,0.0002994537353515625,,,0,0,0
2026-07-17T17:30:50.547,251820.6953289,exp_20260717_173036,4,2,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7936917543411255,0.015625,0.0703125,0.015625,0.02556818181818182,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784323850.548041,1784323850.8618147,0.31377363204956055,0.31377363204956055,,0,0,0
2026-07-17T17:30:50.862,251821.0099914,exp_20260717_173036,4,2,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,d81cc153ba01a3c9799e20887d9e52683f38086da76e6d9761024e12dff726cf,1,1,,,1784323850.8627534,1784323850.9631562,0.10040283203125,,0.10040283203125,0,0,0
2026-07-17T17:30:52.525,251822.6725638,exp_20260717_173036,4,3,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784323852.5253,1784323852.5255988,0.0002987384796142578,,,0,0,0
2026-07-17T17:30:52.526,251822.673879,exp_20260717_173036,4,3,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7659791707992554,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784323852.5268667,1784323852.8278754,0.3010087013244629,0.3010087013244629,,0,0,0
2026-07-17T17:30:52.828,251822.9761179,exp_20260717_173036,4,3,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,2371447c02fae6fe37aa9ef70a2456f86d269b8b1c8568df0574cd2dd33b606b,1,1,,,1784323852.8288376,1784323852.9291701,0.10033249855041504,,0.10033249855041504,0,0,0
2026-07-17T17:30:54.585,251824.7329876,exp_20260717_173036,4,4,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784323854.5859873,1784323854.586894,0.0009067058563232422,,,0,0,0
