ts_wall,ts_mono,experiment_id,client_id,round,phase,description,measurement_scope,note,loss,accuracy,precision,recall,f1_score,src_ip,dst_ip,server_host,server_port,weight_hash,selected_for_round,upload_success,num_examples,exception,phase_start,phase_end,phase_duration_s,fit_duration_s,upload_duration_s,grpc_error_count,retry_count,disconnect_count
2026-07-19T14:39:57.927,414367.2095243,exp_20260719_143948,4,1,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784486397.9279768,1784486397.9284768,0.0004999637603759766,,,0,0,0
2026-07-19T14:39:57.938,414367.2205493,exp_20260719_143948,4,1,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.8883883953094482,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784486397.9389606,1784486399.4565632,1.5176026821136475,1.5176026821136475,,0,0,0
2026-07-19T14:39:59.457,414368.7391183,exp_20260719_143948,4,1,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,b74e77ec1e3d152df20db8847812e2181753575e5dcf672e72cb4172a0b3508c,1,1,,,1784486399.4575453,1784486399.5579293,0.10038399696350098,,0.10038399696350098,0,0,0
2026-07-19T14:40:02.010,414371.2918092,exp_20260719_143948,4,2,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784486402.0102248,1784486402.0105236,0.0002987384796142578,,,0,0,0
2026-07-19T14:40:02.011,414371.2931292,exp_20260719_143948,4,2,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.9105132818222046,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784486402.0116668,1784486402.3062918,0.29462504386901855,0.29462504386901855,,0,0,0
2026-07-19T14:40:02.307,414371.5889557,exp_20260719_143948,4,2,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,8741957decd42ba83dafb30cd2311f40a34c8dac74e677405ea95b49c2a2aa27,1,1,,,1784486402.3074248,1784486402.407669,0.10024428367614746,,0.10024428367614746,0,0,0
2026-07-19T14:40:03.938,414373.220621,exp_20260719_143948,4,3,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784486403.9393523,1784486403.9397323,0.0003800392150878906,,,0,0,0
2026-07-19T14:40:03.940,414373.2222641,exp_20260719_143948,4,3,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.8644450306892395,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784486403.9407015,1784486404.2299044,0.2892029285430908,0.2892029285430908,,0,0,0
2026-07-19T14:40:04.230,414373.5126811,exp_20260719_143948,4,3,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,acb27427bf118bc85308aa1db886eb8f99f3ff0747b82d939b223449655c8a43,1,1,,,1784486404.2311442,1784486404.3315446,0.10040044784545898,,0.10040044784545898,0,0,0
2026-07-19T14:40:05.984,414375.2659368,exp_20260719_143948,4,4,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784486405.9843864,1784486405.9846842,0.00029778480529785156,,,0,0,0
2026-07-19T14:40:05.985,414375.2672794,exp_20260719_143948,4,4,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.943760871887207,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784486405.9859757,1784486406.2788599,0.29288411140441895,0.29288411140441895,,0,0,0
2026-07-19T14:40:06.279,414375.5614682,exp_20260719_143948,4,4,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,20c157fdffc7f3aaae7caf9e16ca218554a97468eb94b0f2f164fc4ead21926b,1,1,,,1784486406.2799244,1784486406.3806093,0.10068488121032715,,0.10068488121032715,0,0,0
2026-07-19T14:40:07.852,414377.13446,exp_20260719_143948,4,5,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784486407.8529193,1784486407.853244,0.0003247261047363281,,,0,0,0
2026-07-19T14:40:07.854,414377.1365308,exp_20260719_143948,4,5,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.93308424949646,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784486407.855024,1784486408.1463075,0.29128336906433105,0.29128336906433105,,0,0,0
2026-07-19T14:40:08.147,414377.4289781,exp_20260719_143948,4,5,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,5fb44c05ad3e996de517d52898e9b819ee336141e40673ab8b52638d61dd12f9,1,1,,,1784486408.1474774,1784486408.2478967,0.10041928291320801,,0.10041928291320801,0,0,0
2026-07-19T14:40:09.660,414378.9421997,exp_20260719_143948,4,6,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784486409.6606658,1784486409.66098,0.0003142356872558594,,,0,0,0
2026-07-19T14:40:09.661,414378.9435053,exp_20260719_143948,4,6,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.9801771640777588,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784486409.662005,1784486409.9721696,0.3101646900177002,0.3101646900177002,,0,0,0
2026-07-19T14:40:09.973,414379.2547411,exp_20260719_143948,4,6,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,489d195d548b5a60343fd6c40f414e5bc00166a7dcf6c8d4e93034e6db10fa67,1,1,,,1784486409.9732366,1784486410.0734777,0.10024118423461914,,0.10024118423461914,0,0,0
2026-07-19T14:40:11.513,414380.7950762,exp_20260719_143948,4,7,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784486411.513724,1784486411.5140681,0.0003440380096435547,,,0,0,0
2026-07-19T14:40:11.514,414380.7965646,exp_20260719_143948,4,7,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.841449797153473,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784486411.5150208,1784486411.805835,0.2908141613006592,0.2908141613006592,,0,0,0
2026-07-19T14:40:11.806,414381.0885518,exp_20260719_143948,4,7,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,92e1b87be6c879c4dbd0fdce01cc4ba616aa43bf2e6267dd3cca18faa37fc232,1,1,,,1784486411.8070662,1784486411.9075456,0.1004793643951416,,0.1004793643951416,0,0,0
2026-07-19T14:40:13.498,414382.7802312,exp_20260719_143948,4,8,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784486413.4988883,1784486413.4992375,0.00034928321838378906,,,0,0,0
2026-07-19T14:40:13.500,414382.7817442,exp_20260719_143948,4,8,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.8578261137008667,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784486413.5002027,1784486413.799246,0.2990434169769287,0.2990434169769287,,0,0,0
2026-07-19T14:40:13.800,414383.0818611,exp_20260719_143948,4,8,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,f1bda2dbdf44435287545f47d5c69355727d1d6b7fd38c6dc7695c727987742b,1,1,,,1784486413.8003716,1784486413.9008114,0.10043978691101074,,0.10043978691101074,0,0,0
2026-07-19T14:40:15.512,414384.7945659,exp_20260719_143948,4,9,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784486415.5133085,1784486415.514609,0.0013005733489990234,,,0,0,0
