ts_wall,ts_mono,experiment_id,client_id,round,phase,description,measurement_scope,note,loss,accuracy,precision,recall,f1_score,src_ip,dst_ip,server_host,server_port,weight_hash,selected_for_round,upload_success,num_examples,exception,phase_start,phase_end,phase_duration_s,fit_duration_s,upload_duration_s,grpc_error_count,retry_count,disconnect_count
2026-07-17T15:37:55.994,245046.1711619,exp_20260717_153746,4,1,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784317075.994766,1784317075.9951785,0.0004124641418457031,,,0,0,0
2026-07-17T15:37:56.005,245046.1824201,exp_20260717_153746,4,1,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7706430554389954,0.265625,0.21839488636363635,0.265625,0.19576612903225807,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784317076.0060232,1784317077.5583377,1.5523145198822021,1.5523145198822021,,0,0,0
2026-07-17T15:37:57.559,245047.7358214,exp_20260717_153746,4,1,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,bcc8f85c8b4d4278b6f9ffa0628cbe55af4bd065f2b85d531963888810293975,1,1,,,1784317077.5594354,1784317077.6599882,0.10055279731750488,,0.10055279731750488,0,0,0
2026-07-17T15:38:00.577,245050.7539499,exp_20260717_153746,4,2,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784317080.5779746,1784317080.5791075,0.001132965087890625,,,0,0,0
2026-07-17T15:38:00.580,245050.7570268,exp_20260717_153746,4,2,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.827819287776947,0.078125,0.06696428571428571,0.078125,0.07211538461538461,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784317080.5806305,1784317080.8661213,0.2854907512664795,0.2854907512664795,,0,0,0
2026-07-17T15:38:00.866,245051.0434174,exp_20260717_153746,4,2,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,d54c722bb984727a69700598502f51ba8feb175297d6d286db9cad439a92f75c,1,1,,,1784317080.8670259,1784317080.9675856,0.10055971145629883,,0.10055971145629883,0,0,0
2026-07-17T15:38:02.987,245053.163603,exp_20260717_153746,4,3,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784317082.9872808,1784317082.9877067,0.0004258155822753906,,,0,0,0
2026-07-17T15:38:02.989,245053.1656393,exp_20260717_153746,4,3,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7475777864456177,0.203125,0.07169117647058823,0.203125,0.10597826086956522,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784317082.9893384,1784317083.304369,0.315030574798584,0.315030574798584,,0,0,0
2026-07-17T15:38:03.305,245053.4819363,exp_20260717_153746,4,3,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,b7b687061d71bd349b843660b380b03aef2e571aa618eadd30857dea42f2ad90,1,1,,,1784317083.3055787,1784317083.4061873,0.10060858726501465,,0.10060858726501465,0,0,0
2026-07-17T15:38:05.160,245055.3366483,exp_20260717_153746,4,4,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784317085.1606846,1784317085.1611068,0.0004222393035888672,,,0,0,0
